eval_id,mapping_file,eval_row_id,eval_model_label,llm_chess_player,eval_variant_label,mapping_status,review_status,confidence,provider_group,provider_group_source,provider_group_confidence,provider_or_family,version_or_release_clue,reasoning_or_system_config,eval_reasoning_kind,eval_reasoning_effort,llm_chess_reasoning_kind,llm_chess_reasoning_effort,reasoning_rule_applied,evidence_refs,rationale,open_questions,reviewer,source_llm_chess_model
eci,eci.csv,eci:0032,Kimi K2.7 Code,,Kimi K2.7 Code,unmatched,reviewed_2026_07_eci_refresh,none,Moonshot,mapping_provider_or_family,medium,Kimi K2,epoch_eci_refresh_2026_07,,unknown,,,,,epoch_eci_scores_csv_2026_07_28; elo_refined.csv; models_metadata.csv; reasoning_effort_rule:README.md#stage-ownership,"New in the 2026-07 ECI refresh. No LLM Chess counterpart exists, so there is nothing to map; the row stays visible in coverage and out of every statistic.",LLM Chess reaches kimi-k2.5; K2.7 is both a later version and a distinct Code product variant.,cross_ref_eci_refresh_2026_07,
eci,eci.csv,eci:0010,Kimi K3,,Kimi K3,unmatched,reviewed_2026_07_eci_refresh,none,Moonshot,mapping_provider_or_family,medium,Kimi,epoch_eci_refresh_2026_07,,unknown,,,,,epoch_eci_scores_csv_2026_07_28; elo_refined.csv; models_metadata.csv; reasoning_effort_rule:README.md#stage-ownership,"New in the 2026-07 ECI refresh. No LLM Chess counterpart exists, so there is nothing to map; the row stays visible in coverage and out of every statistic.","LLM Chess has kimi-k2-instruct and kimi-k2.5; same family, different version is not a match.",cross_ref_eci_refresh_2026_07,
eci,eci.csv,eci:0188,LLaMA-13B,,LLaMA-13B,unmatched,qa_passed,low,Meta,mapping_provider_or_family,medium,LLaMA,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0175,LLaMA-33B,,LLaMA-33B,unmatched,qa_passed,low,Meta,mapping_provider_or_family,medium,LLaMA,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0167,LLaMA-65B,,LLaMA-65B,unmatched,qa_passed,low,Meta,mapping_provider_or_family,medium,LLaMA,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0191,LLaMA-7B,,LLaMA-7B,unmatched,qa_passed,low,Meta,mapping_provider_or_family,medium,LLaMA,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0178,Llama 2-13B,,Llama 2-13B,unmatched,qa_passed,low,Meta,mapping_provider_or_family,medium,Llama,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0179,Llama 2-34B,,Llama 2-34B,unmatched,qa_passed,low,Meta,mapping_provider_or_family,medium,Llama,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0159,Llama 2-70B,,Llama 2-70B,unmatched,qa_passed,low,Meta,mapping_provider_or_family,medium,Llama,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0115,Llama 3.1-405B,,Llama 3.1-405B,unmatched,qa_passed,low,Meta,mapping_provider_or_family,medium,Llama 3,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0128,Llama 3.1-70B,,Llama 3.1-70B,unmatched,qa_passed,low,Meta,mapping_provider_or_family,medium,Llama 3,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0127,Llama 3.2 90B,,Llama 3.2 90B,unmatched,qa_passed,low,Meta,mapping_provider_or_family,medium,Llama 3,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0187,MPT-30B,,MPT-30B,unmatched,qa_passed,low,MPT,mapping_provider_or_family,low,MPT,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0197,MPT-7B,,MPT-7B,unmatched,qa_passed,low,MPT,mapping_provider_or_family,low,MPT,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0054,MiniMax-M2.7,,MiniMax-M2.7,unmatched,reviewed_2026_07_eci_refresh,none,Minimax,mapping_provider_or_family,medium,MiniMax-M2,epoch_eci_refresh_2026_07,,unknown,,,,,epoch_eci_scores_csv_2026_07_28; elo_refined.csv; models_metadata.csv; reasoning_effort_rule:README.md#stage-ownership,"New in the 2026-07 ECI refresh. No LLM Chess counterpart exists, so there is nothing to map; the row stays visible in coverage and out of every statistic.","LLM Chess reaches minimax.minimax-m2.5; same family, different version is not a match.",cross_ref_eci_refresh_2026_07,
eci,eci.csv,eci:0044,MiniMax-M3,,MiniMax-M3,unmatched,reviewed_2026_07_eci_refresh,none,Minimax,mapping_provider_or_family,medium,MiniMax,epoch_eci_refresh_2026_07,,unknown,,,,,epoch_eci_scores_csv_2026_07_28; elo_refined.csv; models_metadata.csv; reasoning_effort_rule:README.md#stage-ownership,"New in the 2026-07 ECI refresh. No LLM Chess counterpart exists, so there is nothing to map; the row stays visible in coverage and out of every statistic.","LLM Chess reaches minimax.minimax-m2.5; same family, different version is not a match.",cross_ref_eci_refresh_2026_07,
eci,eci.csv,eci:0163,Mistral 7B v0.1,,Mistral 7B v0.1,unmatched,qa_passed,low,Mistral,mapping_provider_or_family,medium,Mistral 7B v0,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0140,Mistral Large,,Mistral Large,unmatched,qa_passed,low,Mistral,mapping_provider_or_family,medium,Mistral,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0120,Mistral Large 2 (Jul 2024),,Mistral Large 2 (Jul 2024),unmatched,qa_passed,low,Mistral,mapping_provider_or_family,medium,Mistral,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0117,Mistral Large 2 (Nov 2024),,Mistral Large 2 (Nov 2024),unmatched,qa_passed,low,Mistral,mapping_provider_or_family,medium,Mistral,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0097,Mistral Medium 3,,Mistral Medium 3,unmatched,qa_passed,low,Mistral,mapping_provider_or_family,medium,Mistral,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0118,Mistral Small 3.1,,Mistral Small 3.1,unmatched,reviewed_2026_07_eci_refresh,none,Mistral,mapping_provider_or_family,medium,Mistral Small 3,epoch_eci_refresh_2026_07,,unknown,,,,,epoch_eci_scores_csv_2026_07_28; elo_refined.csv; models_metadata.csv; reasoning_effort_rule:README.md#stage-ownership,"New in the 2026-07 ECI refresh. No LLM Chess counterpart exists, so there is nothing to map; the row stays visible in coverage and out of every statistic.","LLM Chess has mistral-small-24b-instruct@q4_k_m (Mistral Small 3, 2025-01) and mistral-small-instruct (2024-09); Mistral Small 3.1 is a distinct release.",cross_ref_eci_refresh_2026_07,
eci,eci.csv,eci:0137,Mixtral 8x22B,,Mixtral 8x22B,unmatched,qa_passed,low,Mixtral,mapping_provider_or_family,low,Mixtral,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0148,Mixtral 8x7B,,Mixtral 8x7B,unmatched,qa_passed,low,Mixtral,mapping_provider_or_family,low,Mixtral,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0017,Muse Spark,,Muse Spark,unmatched,qa_passed,low,Muse,mapping_provider_or_family,low,Muse,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0173,Nemotron-4 15B,,Nemotron-4 15B,unmatched,qa_passed,low,Nemotron,mapping_provider_or_family,low,Nemotron,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0157,PaLM 2-L,,PaLM 2-L,unmatched,reviewed_2026_07_eci_refresh,none,PaLM,mapping_provider_or_family,low,PaLM,epoch_eci_refresh_2026_07,,unknown,,,,,epoch_eci_scores_csv_2026_07_28; elo_refined.csv; models_metadata.csv; reasoning_effort_rule:README.md#stage-ownership,"New in the 2026-07 ECI refresh. No LLM Chess counterpart exists, so there is nothing to map; the row stays visible in coverage and out of every statistic.","LLM Chess has chat-bison-32k@002, a chat-tuned PaLM 2 endpoint whose published parameter tier Google never disclosed, so the L/M/S size axis cannot be resolved.",cross_ref_eci_refresh_2026_07,
eci,eci.csv,eci:0170,PaLM 2-M,,PaLM 2-M,unmatched,reviewed_2026_07_eci_refresh,none,PaLM,mapping_provider_or_family,low,PaLM,epoch_eci_refresh_2026_07,,unknown,,,,,epoch_eci_scores_csv_2026_07_28; elo_refined.csv; models_metadata.csv; reasoning_effort_rule:README.md#stage-ownership,"New in the 2026-07 ECI refresh. No LLM Chess counterpart exists, so there is nothing to map; the row stays visible in coverage and out of every statistic.","LLM Chess has chat-bison-32k@002, a chat-tuned PaLM 2 endpoint whose published parameter tier Google never disclosed, so the L/M/S size axis cannot be resolved.",cross_ref_eci_refresh_2026_07,
eci,eci.csv,eci:0177,PaLM 2-S,,PaLM 2-S,unmatched,reviewed_2026_07_eci_refresh,none,PaLM,mapping_provider_or_family,low,PaLM,epoch_eci_refresh_2026_07,,unknown,,,,,epoch_eci_scores_csv_2026_07_28; elo_refined.csv; models_metadata.csv; reasoning_effort_rule:README.md#stage-ownership,"New in the 2026-07 ECI refresh. No LLM Chess counterpart exists, so there is nothing to map; the row stays visible in coverage and out of every statistic.","LLM Chess has chat-bison-32k@002, a chat-tuned PaLM 2 endpoint whose published parameter tier Google never disclosed, so the L/M/S size axis cannot be resolved.",cross_ref_eci_refresh_2026_07,
eci,eci.csv,eci:0203,Phi-1.5,,Phi-1.5,unmatched,qa_passed,low,Phi-1,mapping_provider_or_family,low,Phi-1,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0171,Phi-2,,Phi-2,unmatched,qa_passed,low,Phi,mapping_provider_or_family,low,Phi,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0062,Qwen 3.5 Flash (hosted 35B-A3B),,Qwen 3.5 Flash (hosted 35B-A3B),unmatched,needs_review,none,nan,mapping_provider_or_family,low,,epoch_eci_refresh_2026_05,,unknown,,,,,,New model introduced in the 2026-05 overall ECI refresh; mapping not yet reviewed.,"elo_refined.csv only has qwen3.5-9b@q8_0 (9B local), not the hosted 35B model; left unmatched.",,
eci,eci.csv,eci:0045,Qwen 3.5 Plus (hosted 397B-A17B),,Qwen 3.5 Plus (hosted 397B-A17B),unmatched,needs_review,none,nan,mapping_provider_or_family,low,,epoch_eci_refresh_2026_05,,unknown,,,,,,New model introduced in the 2026-05 overall ECI refresh; mapping not yet reviewed.,"elo_refined.csv only has qwen3.5-9b@q8_0 (9B local), not the hosted 397B model; left unmatched.",,
eci,eci.csv,eci:0065,Qwen 3.6 35B-A3B,,Qwen 3.6 35B-A3B,unmatched,reviewed_2026_07_eci_refresh,none,Alibaba,mapping_provider_or_family,medium,Qwen 3,epoch_eci_refresh_2026_07,,unknown,,,,,epoch_eci_scores_csv_2026_07_28; elo_refined.csv; models_metadata.csv; reasoning_effort_rule:README.md#stage-ownership,"New in the 2026-07 ECI refresh. No LLM Chess counterpart exists, so there is nothing to map; the row stays visible in coverage and out of every statistic.",LLM Chess has qwen3.6-27b@q4_k_s (different size) and qwen3.5-35b-a3b@q4_k_m (different version); neither is Qwen 3.6 35B-A3B.,cross_ref_eci_refresh_2026_07,
eci,eci.csv,eci:0061,Qwen 3.6 Flash,,Qwen 3.6 Flash,unmatched,needs_review,none,nan,mapping_provider_or_family,low,,epoch_eci_refresh_2026_05,,unknown,,,,,,New model introduced in the 2026-05 overall ECI refresh; mapping not yet reviewed.,"elo_refined.csv only has qwen3.6-27b@q4_k_s (27B Q4 local), not hosted Qwen 3.6 Flash; left unmatched.",,
eci,eci.csv,eci:0033,Qwen 3.6 Max (Preview),,Qwen 3.6 Max (Preview),unmatched,needs_review,none,nan,mapping_provider_or_family,low,,epoch_eci_refresh_2026_05,,unknown,,,,,,New model introduced in the 2026-05 overall ECI refresh; mapping not yet reviewed.,"elo_refined.csv only has qwen3.6-27b@q4_k_s (27B Q4 local), not the hosted Qwen 3.6 Max; different model, left unmatched.",,
eci,eci.csv,eci:0035,Qwen 3.6 Plus,,Qwen 3.6 Plus,unmatched,needs_review,none,nan,mapping_provider_or_family,low,,epoch_eci_refresh_2026_05,,unknown,,,,,,New model introduced in the 2026-05 overall ECI refresh; mapping not yet reviewed.,"elo_refined.csv only has qwen3.6-27b@q4_k_s (27B Q4 local), not hosted Qwen 3.6 Plus; left unmatched.",,
eci,eci.csv,eci:0162,Qwen-14B,,Qwen-14B,unmatched,qa_passed,low,Alibaba,mapping_provider_or_family,medium,Qwen,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0201,Qwen-1_8B,,Qwen-1_8B,unmatched,reviewed_2026_07_eci_refresh,none,Alibaba,mapping_provider_or_family,medium,Qwen,epoch_eci_refresh_2026_07,,unknown,,,,,epoch_eci_scores_csv_2026_07_28; elo_refined.csv; models_metadata.csv; reasoning_effort_rule:README.md#stage-ownership,"New in the 2026-07 ECI refresh. No LLM Chess counterpart exists, so there is nothing to map; the row stays visible in coverage and out of every statistic.",No Qwen-1.8B entry in LLM Chess.,cross_ref_eci_refresh_2026_07,
eci,eci.csv,eci:0176,Qwen-7B,,Qwen-7B,unmatched,qa_passed,low,Alibaba,mapping_provider_or_family,medium,Qwen,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0129,Qwen2-72B,,Qwen2-72B,unmatched,qa_passed,low,Qwen2,mapping_provider_or_family,low,Qwen2,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0184,Qwen2.5-Coder (1.5B),,Qwen2.5-Coder (1.5B),unmatched,qa_passed,low,Qwen2,mapping_provider_or_family,low,Qwen2,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0161,Qwen2.5-Coder (7B),,Qwen2.5-Coder (7B),unmatched,qa_passed,low,Qwen2,mapping_provider_or_family,low,Qwen2,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0209,Qwen2.5-Coder-0.5B,,Qwen2.5-Coder-0.5B,unmatched,reviewed_2026_07_eci_refresh,none,Qwen2,mapping_provider_or_family,low,Qwen2,epoch_eci_refresh_2026_07,,unknown,,,,,epoch_eci_scores_csv_2026_07_28; elo_refined.csv; models_metadata.csv; reasoning_effort_rule:README.md#stage-ownership,"New in the 2026-07 ECI refresh. No LLM Chess counterpart exists, so there is nothing to map; the row stays visible in coverage and out of every statistic.",No Qwen2.5-Coder entries in LLM Chess; the existing Epoch Qwen2.5-Coder rows are unmatched for the same reason.,cross_ref_eci_refresh_2026_07,
